student_id,institution,week_index,semester_index,weekly_engagement,weekly_attendance,weekly_assignments_submitted,weekly_quiz_attempts
S100189,Latvia_Uni_B,26,2,0.5773254858634774,0.6996822489023679,1,1
S100189,Latvia_Uni_B,27,2,0.6475565505081479,0.7901595128302038,0,0
S100189,Latvia_Uni_B,28,2,0.7650790087123627,0.9087205228763231,1,0
S100189,Latvia_Uni_B,29,2,0.5826239437518783,0.7767344776206079,2,1
S100189,Latvia_Uni_B,30,2,0.7612136314350832,0.9160153114401992,0,1
S100189,Latvia_Uni_B,31,2,0.5987405686253695,0.6988300319743055,1,1
S100189,Latvia_Uni_B,32,2,0.7391227437274759,0.8804540969132342,0,1
S100189,Latvia_Uni_B,33,2,0.6956393033919978,0.8577194569931661,2,1
S100189,Latvia_Uni_B,34,2,0.8542100987456621,0.9093101347332224,1,2
S100189,Latvia_Uni_B,35,2,0.7598900723502611,0.8524076521032716,2,2
S100189,Latvia_Uni_B,36,2,0.7218074426958936,0.8437081995222376,2,2
S100190,Tech_Institute_D,1,1,0.2775003248338572,0.44894951537986805,0,0
S100190,Tech_Institute_D,2,1,0.262250400464109,0.4350930187654561,0,0
S100190,Tech_Institute_D,3,1,0.10388495915727103,0.36274402510679776,0,0
S100190,Tech_Institute_D,4,1,0.27856715583580277,0.38753606464049895,0,2
S100190,Tech_Institute_D,5,1,0.4140557125913963,0.5948924796088539,1,1
S100190,Tech_Institute_D,6,1,0.42477401576692914,0.5749163068986384,0,0
S100190,Tech_Institute_D,7,1,0.40772539124425633,0.6113871295040669,1,1
S100190,Tech_Institute_D,8,1,0.3889688887361487,0.5985743124311501,1,0
S100190,Tech_Institute_D,9,1,0.3810534393548854,0.5193904793483103,0,0
S100190,Tech_Institute_D,10,1,0.34568727051154113,0.4641343627212522,0,0
S100190,Tech_Institute_D,11,1,0.3636637193797605,0.48614834191526834,2,0
S100190,Tech_Institute_D,12,1,0.5591724774554286,0.77034729511184,1,3
S100190,Tech_Institute_D,13,1,0.4940218053621452,0.5704915059891145,1,0
S100190,Tech_Institute_D,14,1,0.5515762877345584,0.697434857823703,2,2
S100190,Tech_Institute_D,15,1,0.4131125054696446,0.572864824821846,0,2
S100190,Tech_Institute_D,16,1,0.4818703719855456,0.6608592102267424,1,1
S100190,Tech_Institute_D,17,1,0.5043286114336403,0.5895517292181313,1,2
S100190,Tech_Institute_D,18,1,0.5619065629146415,0.7025771361371252,0,0
S100190,Tech_Institute_D,19,2,0.5251474034308565,0.6568523721352509,2,1
S100190,Tech_Institute_D,20,2,0.6593921515409304,0.8102247633581534,3,0
S100190,Tech_Institute_D,21,2,0.7396428496375721,0.8643629376498544,1,1
S100190,Tech_Institute_D,22,2,0.5432324704232799,0.672420080969499,2,3
S100190,Tech_Institute_D,23,2,0.6096908358374384,0.6647006424998201,0,2
S100190,Tech_Institute_D,24,2,0.43843183838215144,0.6437012019086163,1,0
S100190,Tech_Institute_D,25,2,0.5628929940592765,0.664487538893328,1,0
S100190,Tech_Institute_D,26,2,0.6457064347409653,0.8470740125802985,2,1
S100190,Tech_Institute_D,27,2,0.749749080669204,0.9222954164802663,3,1
S100190,Tech_Institute_D,28,2,0.7521439023700977,0.9428150139047946,2,1
S100190,Tech_Institute_D,29,2,0.6927198320850267,0.8181091758485214,2,1
S100190,Tech_Institute_D,30,2,0.6339272209021662,0.7555852416933038,1,3
S100190,Tech_Institute_D,31,2,0.7015582874810433,0.8163882556403373,0,1
S100190,Tech_Institute_D,32,2,0.78092160259186,0.8457706379829927,2,0
S100190,Tech_Institute_D,33,2,0.7327670841302645,0.9394085484613751,0,1
S100190,Tech_Institute_D,34,2,0.7662223937147818,0.9044510904319645,1,0
S100190,Tech_Institute_D,35,2,0.7040389294474687,0.809146436252548,0,1
S100190,Tech_Institute_D,36,2,0.8089756349295719,0.8920902818666405,1,3
S100191,Latvia_College_C,1,1,0.3865520285866268,0.5486617409982998,0,0
S100191,Latvia_College_C,2,1,0.43524047464595905,0.5387856605875243,0,0
S100191,Latvia_College_C,3,1,0.5199630592670438,0.5953340566593985,0,2
S100191,Latvia_College_C,4,1,0.47477348103891914,0.5914655994167917,2,1
S100191,Latvia_College_C,5,1,0.3706490057414739,0.5332573037667415,0,1
S100191,Latvia_College_C,6,1,0.46946214990089186,0.6422613114240888,0,0
S100191,Latvia_College_C,7,1,0.5642920748771847,0.7257140688126855,1,2
S100191,Latvia_College_C,8,1,0.6104046062049425,0.8321298173524144,0,0
S100191,Latvia_College_C,9,1,0.43495095257804756,0.6091390732113573,0,0
S100191,Latvia_College_C,10,1,0.42025536393401836,0.6623458929063848,2,2
S100191,Latvia_College_C,11,1,0.5120834773231389,0.654068639292236,1,1
S100191,Latvia_College_C,12,1,0.4640749724360001,0.6613150496084547,1,1
S100191,Latvia_College_C,13,1,0.4361655613918831,0.5377911264599091,0,1
S100191,Latvia_College_C,14,1,0.4976258368286318,0.6500599578624444,1,0
S100191,Latvia_College_C,15,1,0.5160187533537277,0.5940404919822243,0,0
S100191,Latvia_College_C,16,1,0.5517005878800267,0.6812191763472013,1,0
S100191,Latvia_College_C,17,1,0.5085912553245637,0.5829341046994069,1,1
S100191,Latvia_College_C,18,1,0.5794893886499007,0.7734834164355165,1,0
S100191,Latvia_College_C,19,2,0.553584074416558,0.6635335496734353,2,3
S100191,Latvia_College_C,20,2,0.49219670527328463,0.6245511634361808,0,0
S100191,Latvia_College_C,21,2,0.486532874533569,0.6134182869361928,0,1
S100191,Latvia_College_C,22,2,0.6096611291676365,0.7511396334604508,0,1
S100191,Latvia_College_C,23,2,0.4728340753642478,0.6071340275283922,1,1
S100191,Latvia_College_C,24,2,0.47763505347655066,0.6657034587334987,0,0
S100191,Latvia_College_C,25,2,0.5789897605813629,0.7989382771811531,1,0
S100191,Latvia_College_C,26,2,0.4898253821665477,0.6727733458210993,1,3
S100191,Latvia_College_C,27,2,0.4915061886809251,0.5476041082799769,2,0
S100191,Latvia_College_C,28,2,0.6424631287399526,0.6944300267363799,2,1
S100191,Latvia_College_C,29,2,0.556005614816467,0.7517808687165294,1,1
S100191,Latvia_College_C,30,2,0.43200658436551487,0.4299215289346029,0,0
S100191,Latvia_College_C,31,2,0.65284050488869,0.8223782278535626,3,0
S100191,Latvia_College_C,32,2,0.5793176809403789,0.7680974517813376,2,1
S100191,Latvia_College_C,33,2,0.5896505251940006,0.7557330564283486,0,2
S100191,Latvia_College_C,34,2,0.626763404571031,0.8061398086311052,1,1
S100191,Latvia_College_C,35,2,0.5474947873976843,0.68886090996526,1,0
S100191,Latvia_College_C,36,2,0.42130423813548457,0.5392722200545056,0,1
S100192,Latvia_College_C,1,1,0.06860049726282609,0.23686649186955253,0,0
S100192,Latvia_College_C,2,1,0.22919380025805555,0.4918791071978937,0,1
S100192,Latvia_College_C,3,1,0.2788576782324165,0.394958341249795,0,0
S100192,Latvia_College_C,4,1,0.13591289570833215,0.3409823871648525,0,1
S100192,Latvia_College_C,5,1,0.17324303127843907,0.3754945903391622,2,0
S100192,Latvia_College_C,6,1,0.13605745219508195,0.32812174389401133,0,0
S100192,Latvia_College_C,7,1,0.22039397988858267,0.4727672923080091,1,0
S100192,Latvia_College_C,8,1,0.14384408646406605,0.33893940619347884,0,0
S100192,Latvia_College_C,9,1,0.18500019420760203,0.3921262774618315,0,0
S100192,Latvia_College_C,10,1,0.05911379467752162,0.3085855283848514,0,0
S100192,Latvia_College_C,11,1,0.1004768923102978,0.20324957586121184,0,0
S100192,Latvia_College_C,12,1,0.10197189159033995,0.3586845393376116,0,0
S100192,Latvia_College_C,13,1,0.0,0.2716856055161533,0,0
S100192,Latvia_College_C,14,1,0.1049483796217917,0.3783741055949654,0,0
S100192,Latvia_College_C,15,1,0.122437081239225,0.2635757890640815,0,0
S100192,Latvia_College_C,16,1,0.1154369376096068,0.4515340291778085,1,0
S100192,Latvia_College_C,17,1,0.0057193267457813085,0.1246674721899591,0,0
S100192,Latvia_College_C,18,1,0.025095903753261123,0.2547557550861117,0,0
S100192,Latvia_College_C,19,2,0.06287243531745694,0.24279566590456636,0,0
S100192,Latvia_College_C,20,2,0.07615340112274888,0.22853419853865872,0,0
S100192,Latvia_College_C,21,2,0.05610815315355441,0.1372564334612148,0,0
S100192,Latvia_College_C,22,2,0.07533559026332506,0.2543246269216798,0,0
S100192,Latvia_College_C,23,2,0.13018668961853735,0.35269302590758855,1,0
S100192,Latvia_College_C,24,2,0.0,0.13976399017773644,0,0
S100192,Latvia_College_C,25,2,0.1197780025378054,0.43995156947955494,1,0
S100192,Latvia_College_C,26,2,0.01979928538083737,0.28819952075980493,0,0
S100192,Latvia_College_C,27,2,0.17291831577347538,0.3282908806969028,0,0
S100192,Latvia_College_C,28,2,0.10695427551688207,0.291047762929228,1,0
S100192,Latvia_College_C,29,2,0.07788095542147791,0.34662038782472004,0,0
S100192,Latvia_College_C,30,2,0.03524028085434742,0.1890222320017126,0,0
S100192,Latvia_College_C,31,2,0.07652742801484756,0.2745064722491004,0,0
S100192,Latvia_College_C,32,2,0.0,0.14100720537167916,0,0
S100192,Latvia_College_C,33,2,0.028941646241313616,0.2504408579440463,1,0
S100192,Latvia_College_C,34,2,0.1143248247518595,0.2528078853151135,0,0
S100192,Latvia_College_C,35,2,0.05212266365337503,0.21063652327326715,0,0
S100192,Latvia_College_C,36,2,0.1290847618484428,0.35556934800568346,0,0
S100193,Tech_Institute_D,1,1,0.6290430964616813,0.8149813822951353,1,4
S100193,Tech_Institute_D,2,1,0.580026071878534,0.7881559328313075,2,1
S100193,Tech_Institute_D,3,1,0.5041954726465414,0.6749136259575151,1,0
S100193,Tech_Institute_D,4,1,0.4846307876805868,0.7270204991960968,0,1
S100193,Tech_Institute_D,5,1,0.3564318550602841,0.47305914212812805,1,1
S100193,Tech_Institute_D,6,1,0.5571045545022977,0.6747680599725939,0,4
S100193,Tech_Institute_D,7,1,0.528174347196206,0.6689986355954541,0,0
S100193,Tech_Institute_D,8,1,0.5523305471627069,0.7067313478662413,0,2
S100193,Tech_Institute_D,9,1,0.6685318086432438,0.7768045778222924,1,1
S100193,Tech_Institute_D,10,1,0.5035955398702258,0.6337114637658251,0,2
S100193,Tech_Institute_D,11,1,0.4586964776331703,0.6404072683356876,1,2
S100193,Tech_Institute_D,12,1,0.5507092935461989,0.6815676534042509,3,2
S100193,Tech_Institute_D,13,1,0.2369722335643678,0.37238939001722227,0,0
S100193,Tech_Institute_D,14,1,0.501009329051547,0.728350726094041,2,1
S100193,Tech_Institute_D,15,1,0.4551285561262211,0.5849032060965198,0,0
S100193,Tech_Institute_D,16,1,0.4717659621594836,0.6460165824410427,0,2
S100193,Tech_Institute_D,17,1,0.4670152272239119,0.6722998298302517,1,0
S100193,Tech_Institute_D,18,1,0.4614857143538945,0.6419106570725193,0,0
S100193,Tech_Institute_D,19,2,0.3544537625184355,0.552700925869843,0,1
S100193,Tech_Institute_D,20,2,0.35026299309764386,0.5218957215792757,0,0
S100193,Tech_Institute_D,21,2,0.41930542688733,0.6352090873239735,0,2
S100193,Tech_Institute_D,22,2,0.3573368223258509,0.5278181995666504,0,1
S100193,Tech_Institute_D,23,2,0.22730486324143245,0.4445517347687665,1,1
S100193,Tech_Institute_D,24,2,0.2952197386576544,0.4365126458210351,0,0
S100193,Tech_Institute_D,25,2,0.48529139162348933,0.7118668813288125,1,0
S100193,Tech_Institute_D,26,2,0.43771810642312914,0.5569504255741042,2,0
S100193,Tech_Institute_D,27,2,0.3074366686507003,0.48722982102951773,1,0
S100193,Tech_Institute_D,28,2,0.37049663349692696,0.47969639439975653,2,0
S100193,Tech_Institute_D,29,2,0.31212683564886884,0.563528608312563,1,3
S100193,Tech_Institute_D,30,2,0.35815209368002127,0.5771445829011143,1,0
S100193,Tech_Institute_D,31,2,0.22490609805405617,0.4337093829931848,0,0
S100193,Tech_Institute_D,32,2,0.30368617977004564,0.464530511804493,1,2
S100193,Tech_Institute_D,33,2,0.27645859966016495,0.44011586557843607,2,1
S100193,Tech_Institute_D,34,2,0.3280250476595997,0.47867869154683546,0,1
S100193,Tech_Institute_D,35,2,0.28206598285306084,0.4688229244417671,0,1
S100193,Tech_Institute_D,36,2,0.10624386138695835,0.27163018742664263,0,0
S100194,Latvia_Uni_B,1,1,0.19210877533482643,0.34645279316435973,2,0
S100194,Latvia_Uni_B,2,1,0.2921480311522332,0.43951820882781284,3,0
S100194,Latvia_Uni_B,3,1,0.3848558404999645,0.5463969529533107,2,0
S100194,Latvia_Uni_B,4,1,0.314528975208648,0.4773683739650414,1,1
S100194,Latvia_Uni_B,5,1,0.3844553260508615,0.5658834663872718,0,0
S100194,Latvia_Uni_B,6,1,0.42372556292101426,0.6033703167303045,1,0
S100194,Latvia_Uni_B,7,1,0.3647899361532072,0.4762122570322229,0,0
S100194,Latvia_Uni_B,8,1,0.4887851572037882,0.5985279859363619,1,0
S100194,Latvia_Uni_B,9,1,0.33261918878660984,0.4905298225485154,2,1
S100194,Latvia_Uni_B,10,1,0.18259902966620803,0.27118678858725054,1,0
S100194,Latvia_Uni_B,11,1,0.39312304503280066,0.5730550142057694,2,0
S100194,Latvia_Uni_B,12,1,0.49879595866096693,0.6316157594799852,0,1
S100194,Latvia_Uni_B,13,1,0.3365207680772734,0.46775614613814354,0,1
S100194,Latvia_Uni_B,14,1,0.2978238508966136,0.4914160263618504,1,0
S100194,Latvia_Uni_B,15,1,0.280729113035242,0.5163908692113615,1,0
S100194,Latvia_Uni_B,16,1,0.41710504907161866,0.5974257129521834,2,0
S100194,Latvia_Uni_B,17,1,0.3525288879540564,0.501546911294435,1,1
S100194,Latvia_Uni_B,18,1,0.371766857623474,0.5040157264313985,0,0
S100194,Latvia_Uni_B,19,2,0.31228589797107853,0.4997891393023948,2,2
S100194,Latvia_Uni_B,20,2,0.4154626461569253,0.5935892352031382,0,0
S100194,Latvia_Uni_B,21,2,0.2540811140755601,0.549030185091406,0,0
S100194,Latvia_Uni_B,22,2,0.2803597842079376,0.4714463807728021,0,0
S100194,Latvia_Uni_B,23,2,0.3825141445499582,0.5621495003112886,0,1
S100194,Latvia_Uni_B,24,2,0.3818026789754152,0.5177318656920917,0,1
S100194,Latvia_Uni_B,25,2,0.28551401425098866,0.4553137500805979,1,1
S100194,Latvia_Uni_B,26,2,0.2856327019778875,0.49615147824605704,0,0
S100194,Latvia_Uni_B,27,2,0.31882522511466815,0.455458411666038,1,0
S100194,Latvia_Uni_B,28,2,0.28303033392143095,0.5172708276790181,0,1
S100194,Latvia_Uni_B,29,2,0.3304229510176066,0.48251312919475087,1,1
S100194,Latvia_Uni_B,30,2,0.36271920614732395,0.5136692511885825,0,1
S100194,Latvia_Uni_B,31,2,0.3419818725087319,0.48484667458873687,1,2
S100194,Latvia_Uni_B,32,2,0.30027653488664185,0.493790819565243,0,0
S100194,Latvia_Uni_B,33,2,0.35725207745619414,0.47301874589441123,2,1
S100194,Latvia_Uni_B,34,2,0.4148126194485456,0.5856546771525052,2,0
S100194,Latvia_Uni_B,35,2,0.38285661750546746,0.5558147440125667,0,0
S100194,Latvia_Uni_B,36,2,0.37937440307258485,0.5095402588830137,1,0
S100195,Latvia_College_C,1,1,0.012813877028809647,0.2518559501676161,0,0
S100195,Latvia_College_C,2,1,0.08503978813149704,0.31706154471150483,0,0
S100195,Latvia_College_C,3,1,0.001602019200707525,0.2643602836725897,0,0
S100195,Latvia_College_C,4,1,0.12381416017209972,0.346613911769631,2,0
S100195,Latvia_College_C,5,1,0.0804562836571874,0.27995815008233554,0,0
S100195,Latvia_College_C,6,1,0.04380839497294586,0.33104402114941156,0,0
S100195,Latvia_College_C,7,1,0.13096902504300392,0.3601368884217861,0,0
S100195,Latvia_College_C,8,1,0.0,0.17189432247019276,0,0
S100195,Latvia_College_C,9,1,0.05934221037723752,0.20922701028486979,0,0
S100195,Latvia_College_C,10,1,0.1013858230713084,0.37299027806563345,0,0
S100195,Latvia_College_C,11,1,0.0011734261678956054,0.19855744339303574,0,0
S100195,Latvia_College_C,12,1,0.04767544184197062,0.29678523079951363,0,0
S100195,Latvia_College_C,13,1,0.08416100878698733,0.21949125233070546,0,0
S100195,Latvia_College_C,14,1,0.13767265368042533,0.32809818920305245,0,0
S100195,Latvia_College_C,15,1,0.028721473363692678,0.2458685049009154,0,0
S100195,Latvia_College_C,16,1,0.03385413160053148,0.18858366582398986,0,0
S100195,Latvia_College_C,17,1,0.09857020191752501,0.22838886014413207,0,0
S100195,Latvia_College_C,18,1,0.03733431144037348,0.22326155601102798,0,0
S100195,Latvia_College_C,19,2,0.07622263459559027,0.29834549533220506,0,0
S100195,Latvia_College_C,20,2,0.027052896311599545,0.2251946782580644,1,1
S100195,Latvia_College_C,21,2,0.14857108332346794,0.19690298206535306,0,0
S100195,Latvia_College_C,22,2,0.10690658390314184,0.18626227217449182,0,0
S100195,Latvia_College_C,23,2,0.16440377906004006,0.445933970008639,1,0
S100195,Latvia_College_C,24,2,0.08778396652688072,0.21972097038901967,0,0
S100195,Latvia_College_C,25,2,0.21691067806143316,0.4350012844036488,1,0
S100195,Latvia_College_C,26,2,0.1939474398696036,0.35443046356466645,0,1
S100195,Latvia_College_C,27,2,0.2494306674279907,0.4390817533997273,3,0
S100195,Latvia_College_C,28,2,0.1379565295276569,0.3606673544277888,0,0
S100195,Latvia_College_C,29,2,0.06501109888475512,0.16813716533796697,0,0
S100195,Latvia_College_C,30,2,0.11208035566488747,0.31320985389122097,0,1
S100195,Latvia_College_C,31,2,0.18038698962915117,0.3974385008574824,0,1
S100195,Latvia_College_C,32,2,0.18834122769617684,0.33990317795297537,0,0
S100195,Latvia_College_C,33,2,0.20492812130457383,0.2834341188067784,0,0
S100195,Latvia_College_C,34,2,0.28138908746311825,0.4600723236065422,0,0
S100195,Latvia_College_C,35,2,0.13699881219361565,0.38175718559642075,0,1
S100195,Latvia_College_C,36,2,0.1735690928724626,0.3508288897380372,0,0
S100196,Tech_Institute_D,1,1,0.0,0.19316085523027657,0,0
S100196,Tech_Institute_D,2,1,0.0,0.19318046317338047,0,0
S100196,Tech_Institute_D,3,1,0.0,0.17813698669210937,0,0
S100196,Tech_Institute_D,4,1,0.0,0.16701934454112455,0,0
S100196,Tech_Institute_D,5,1,0.0002553330291881692,0.23398397062747167,0,0
S100196,Tech_Institute_D,6,1,0.0,0.19144384064348346,0,0
S100196,Tech_Institute_D,7,1,0.0,0.1434070794603822,0,0
S100196,Tech_Institute_D,8,1,0.0,0.16721353696816707,0,0
S100196,Tech_Institute_D,9,1,0.044669441973529476,0.23628441659961485,0,0
S100196,Tech_Institute_D,10,1,0.0,0.22859075937155152,0,0
S100196,Tech_Institute_D,11,1,0.0,0.16463805191900605,0,0
S100196,Tech_Institute_D,12,1,0.028669846927773524,0.24807994252870427,0,0
S100196,Tech_Institute_D,13,1,0.14718361740265581,0.43320803920458956,0,0
S100196,Tech_Institute_D,14,1,0.044946516451491746,0.20990833425670877,0,0
S100196,Tech_Institute_D,15,1,0.0,0.19151693672084427,0,0
S100196,Tech_Institute_D,16,1,0.18226535688963524,0.38369713652520815,3,0
S100196,Tech_Institute_D,17,1,0.04314335336023297,0.26096999277146293,0,0
S100196,Tech_Institute_D,18,1,0.1561493793198731,0.39532512106127077,2,1
S100196,Tech_Institute_D,19,2,0.20083651124377844,0.35750784852453543,0,0
S100196,Tech_Institute_D,20,2,0.16281789317280676,0.3798303959864976,0,0
S100196,Tech_Institute_D,21,2,0.12194087500960464,0.28348813085882185,1,0
S100196,Tech_Institute_D,22,2,0.17779895058627954,0.35462185423262393,0,1
S100196,Tech_Institute_D,23,2,0.10064422013468208,0.2852339816286089,0,0
S100196,Tech_Institute_D,24,2,0.1664728051902409,0.35676324110740926,0,0
S100196,Tech_Institute_D,25,2,0.08866571763052004,0.30526741094787574,1,0
S100196,Tech_Institute_D,26,2,0.1220262494982767,0.287421687067851,0,0
S100196,Tech_Institute_D,27,2,0.21318882169485742,0.4040088572562466,1,0
S100196,Tech_Institute_D,28,2,0.2263796743507977,0.41015443975253263,1,2
S100196,Tech_Institute_D,29,2,0.27175776891367326,0.3626243648813813,0,0
S100196,Tech_Institute_D,30,2,0.16099800918786888,0.3236768599391622,0,0
S100196,Tech_Institute_D,31,2,0.24446749641412702,0.4091418982248176,2,1
S100196,Tech_Institute_D,32,2,0.34271007132512854,0.6045657125333364,0,0
S100196,Tech_Institute_D,33,2,0.29455081381554066,0.39394409153751264,0,0
S100196,Tech_Institute_D,34,2,0.31552022449769845,0.4410597730518484,1,0
S100196,Tech_Institute_D,35,2,0.23070321992445725,0.4966864182373351,1,0
S100196,Tech_Institute_D,36,2,0.4432114803523467,0.567992823584244,2,0
S100197,Latvia_College_C,1,1,0.4494352119247839,0.6490337583434084,2,0
S100197,Latvia_College_C,2,1,0.409112636275983,0.5452791143130984,0,0
S100197,Latvia_College_C,3,1,0.4189368044117134,0.6118000010924707,0,0
S100197,Latvia_College_C,4,1,0.3971090423080579,0.5381627597345906,2,1
S100197,Latvia_College_C,5,1,0.5088220613572478,0.70514432702185,1,1
S100197,Latvia_College_C,6,1,0.4415790683238602,0.6246967162149935,2,1
S100197,Latvia_College_C,7,1,0.5359507559797014,0.6336159817268506,1,2
S100197,Latvia_College_C,8,1,0.42102668041982777,0.547495882903177,0,0
S100197,Latvia_College_C,9,1,0.5067625007564783,0.6665707655525808,0,0
S100197,Latvia_College_C,10,1,0.44886992038230655,0.5255293989529621,1,1
S100197,Latvia_College_C,11,1,0.350448319209749,0.5110834759246607,2,3
S100197,Latvia_College_C,12,1,0.4185438001097165,0.5216714369063031,3,1
S100197,Latvia_College_C,13,1,0.5301176727823356,0.6586905034723448,0,0
S100197,Latvia_College_C,14,1,0.3869588399140177,0.6236286760276574,1,1
S100197,Latvia_College_C,15,1,0.45474127594998554,0.6254790950703298,0,2
S100197,Latvia_College_C,16,1,0.3153487741560863,0.5298208673880526,1,0
S100197,Latvia_College_C,17,1,0.5825433045543459,0.7472328552773522,3,0
S100197,Latvia_College_C,18,1,0.37609510171285665,0.5594485965844295,1,0
S100197,Latvia_College_C,19,2,0.501156761674547,0.7097372577617375,1,1
S100197,Latvia_College_C,20,2,0.3056272918749846,0.4608712263759598,2,0
S100197,Latvia_College_C,21,2,0.20087361363616907,0.3943596856646778,1,0
S100197,Latvia_College_C,22,2,0.42129755104169364,0.5339144464517792,0,2
S100197,Latvia_College_C,23,2,0.395456813789112,0.5140167907139215,2,2
S100197,Latvia_College_C,24,2,0.4974350173043572,0.6852431360615784,0,1
S100197,Latvia_College_C,25,2,0.4821524865559107,0.6559480947758375,1,0
S100197,Latvia_College_C,26,2,0.45871785914166896,0.6654355521732674,0,0
S100197,Latvia_College_C,27,2,0.3532614180394304,0.550251673403448,0,0
S100197,Latvia_College_C,28,2,0.5862138873244888,0.7609065273149158,3,1
S100197,Latvia_College_C,29,2,0.3921750882315497,0.5067005232154917,0,1
S100197,Latvia_College_C,30,2,0.46652799286175406,0.6731911324163691,3,1
S100197,Latvia_College_C,31,2,0.5014554602830579,0.668074744543344,1,0
S100197,Latvia_College_C,32,2,0.37147603109769056,0.5221562538484447,0,0
S100197,Latvia_College_C,33,2,0.46402817617417796,0.5681487583137035,1,0
S100197,Latvia_College_C,34,2,0.3645404672131952,0.5757377021802443,0,0
S100197,Latvia_College_C,35,2,0.3466372905519276,0.5423868094823594,1,2
S100197,Latvia_College_C,36,2,0.5565649022299526,0.6601182311055067,2,0
S100198,Latvia_Uni_A,1,1,0.14841264399924722,0.3200478678690589,1,0
S100198,Latvia_Uni_A,2,1,0.334084535856363,0.549931554382139,0,0
S100198,Latvia_Uni_A,3,1,0.30715562672039126,0.46479638541836943,1,1
S100198,Latvia_Uni_A,4,1,0.2649995056531307,0.4804060115133022,0,1
S100198,Latvia_Uni_A,5,1,0.2880717645084813,0.43165204956112596,0,1
S100198,Latvia_Uni_A,6,1,0.38394488377670954,0.5418315762741969,0,0
S100198,Latvia_Uni_A,7,1,0.3989366976347659,0.5743510481033377,1,0
S100198,Latvia_Uni_A,8,1,0.24236686881871256,0.37772817597641295,0,0
S100198,Latvia_Uni_A,9,1,0.2669622315905789,0.48923117272185235,0,0
S100198,Latvia_Uni_A,10,1,0.3716437475021032,0.4987432404777783,3,0
S100198,Latvia_Uni_A,11,1,0.35132628296704066,0.4709094304161039,0,0
S100198,Latvia_Uni_A,12,1,0.4761072994873344,0.6450714347724125,0,0
S100198,Latvia_Uni_A,13,1,0.45894157425592114,0.6502681114100752,2,1
S100198,Latvia_Uni_A,14,1,0.3418971643748687,0.5392478977374615,1,0
S100198,Latvia_Uni_A,15,1,0.4355154537492475,0.5771688815943138,0,0
S100198,Latvia_Uni_A,16,1,0.4397618737138226,0.5890572055690211,1,2
S100198,Latvia_Uni_A,17,1,0.3876266814120084,0.5002465647611788,4,0
S100198,Latvia_Uni_A,18,1,0.45735609561968243,0.6311353583797766,0,1
S100198,Latvia_Uni_A,19,2,0.47804208768278067,0.636622574442212,1,0
S100198,Latvia_Uni_A,20,2,0.5974610716137726,0.7401010189245969,0,2
S100198,Latvia_Uni_A,21,2,0.46448388300890664,0.5353351146900938,1,1
S100198,Latvia_Uni_A,22,2,0.45182115876619705,0.6805329498632331,0,1
S100198,Latvia_Uni_A,23,2,0.4479607298515206,0.6161619051978564,0,1
S100198,Latvia_Uni_A,24,2,0.4742512555547654,0.6167100585992853,0,1
S100198,Latvia_Uni_A,25,2,0.44571707600268995,0.5371637109667204,1,0
S100198,Latvia_Uni_A,26,2,0.41346695728546295,0.5655457977247477,0,0
S100198,Latvia_Uni_A,27,2,0.4462226013665963,0.594271625768331,1,0
S100198,Latvia_Uni_A,28,2,0.49216976641642274,0.6096390259458001,2,1
S100198,Latvia_Uni_A,29,2,0.6048844870330009,0.853855160845213,0,0
S100198,Latvia_Uni_A,30,2,0.6008167032658354,0.7546323062562568,4,2
S100198,Latvia_Uni_A,31,2,0.5857873622795389,0.7168725669744263,2,1
S100198,Latvia_Uni_A,32,2,0.5846734340447503,0.7410476686915966,0,0
S100198,Latvia_Uni_A,33,2,0.49971993402050446,0.5729615612024104,1,0
S100198,Latvia_Uni_A,34,2,0.5239509232313947,0.6237821715037591,2,0
S100198,Latvia_Uni_A,35,2,0.5626205448432867,0.6757245028543739,0,0
S100198,Latvia_Uni_A,36,2,0.8446816104273194,0.9072748155160105,1,1
S100199,Latvia_Uni_B,1,1,0.41972315113401126,0.668372116179353,1,0
S100199,Latvia_Uni_B,2,1,0.35279328059407,0.4846723671054742,2,0
S100199,Latvia_Uni_B,3,1,0.36369493943654685,0.5067627678541665,2,0
S100199,Latvia_Uni_B,4,1,0.4304933831291372,0.6328928247712379,1,0
S100199,Latvia_Uni_B,5,1,0.36368302295725885,0.4503723404422456,0,0
S100199,Latvia_Uni_B,6,1,0.4302621760080584,0.5626223857668023,0,0
S100199,Latvia_Uni_B,7,1,0.3773034848050934,0.5646091328757799,1,0
S100199,Latvia_Uni_B,8,1,0.4450540033735819,0.5809349335777989,1,0
S100199,Latvia_Uni_B,9,1,0.33147709685853943,0.46938854911295347,1,2
S100199,Latvia_Uni_B,10,1,0.4304864104928259,0.5839956178703989,1,0
S100199,Latvia_Uni_B,11,1,0.37560197271721735,0.5871076314545892,1,0
S100199,Latvia_Uni_B,12,1,0.37332716692185214,0.5016138984985588,1,1
S100199,Latvia_Uni_B,13,1,0.3956070176318797,0.6163695859921039,1,0
S100199,Latvia_Uni_B,14,1,0.3444805769776319,0.4954242982507908,0,0
S100199,Latvia_Uni_B,15,1,0.35220104543659536,0.46875979879255425,2,1
S100199,Latvia_Uni_B,16,1,0.252780881583769,0.3838567798938681,0,1
S100199,Latvia_Uni_B,17,1,0.32556210002049024,0.46409511999117925,0,2
