student_id,institution,program_id,country_home,country_host,cohort_year,subject_field,study_level,study_mode,gender,age,marital_status,language_proficiency,teaching_style_difference,cultural_distance,support_program,participates_in_buddy_program,participates_in_language_course,works_while_studying,work_hours_per_week,scholarship_status,entry_gpa,gpa_sem1,gpa_sem2,gpa_prev,credits_attempted_sem1,credits_earned_sem1,credits_attempted_sem2,credits_earned_sem2,failed_courses_sem1,failed_courses_sem2,attendance_rate,mean_weekly_engagement,std_weekly_engagement,low_engagement_weeks,engagement_trend,avg_assignment_score,avg_exam_score,late_submission_rate,missing_assignments_count,final_gpa_sem3_or_year,success_label,risk_level
S0064,Latvia_Uni_B,PRG_731,Germany,Latvia,2023,Medicine,Master,Full-time,Female,21,Single,4,0.5547602378863286,0.1,Mentoring,0,0,0,0,Full,2.404558861183447,1.4730918930867793,1.2844942810997053,1.3787930870932423,30,21,30,21,3,3,0.662102971362055,0.48086165877396436,0.10467056290856677,19,-0.0012634104786255144,43.4320003372894,51.195645586694646,0.30860651309842996,1,1.9707092429652706,0,High
S0065,Latvia_Uni_B,PRG_412,South Korea,Latvia,2018,Computer Science,Bachelor,Part-time,Female,24,Single,3,0.5621278199129578,0.6,None,0,1,0,0,None,3.4726905043492615,4.0,3.7900931507352635,3.8950465753676315,30,30,30,30,0,0,0.9080045360067894,0.8235226113333735,0.1255980733134449,0,-0.00065769667974529,78.97106110977417,68.81311438162172,0.050028068335054326,1,3.5330005294388593,1,Low
S0066,Latvia_Uni_B,PRG_261,Spain,Latvia,2023,Business,Bachelor,Part-time,Female,28,Single,3,0.6582017419546436,0.1,Mentoring,1,0,0,0,None,1.6616126511908749,1.6758564623691465,1.9594401093027072,1.8176482858359269,30,27,30,27,1,1,0.7338613371674976,0.5989466755784454,0.11822981926565211,7,0.0006034096374025128,76.88850634356247,54.88960542024829,0.2788582409469915,2,2.3294105490450407,0,High
S0067,Latvia_Uni_B,PRG_169,Ghana,Latvia,2022,Engineering,Bachelor,Full-time,Female,22,Single,3,0.8863404158169559,0.75,None,0,1,0,0,Partial,1.9187824020805564,1.5167515953033504,0.8250414769675687,1.1708965361354595,30,21,30,27,3,1,0.5410466044957816,0.2894128059294497,0.08630031248053556,32,0.001015500872202204,55.17702936034711,26.89977086732334,0.4662779127048633,2,0.5368758130490816,0,High
S0068,Latvia_Uni_B,PRG_762,Vietnam,Latvia,2022,Engineering,Master,Full-time,Male,25,Single,3,0.7269372039855123,0.6,None,0,0,1,18,None,1.5779697045790841,1.7381260805540986,1.4779715215689102,1.6080488010615044,30,24,30,21,2,3,0.6509670491350402,0.41405203000587243,0.11665580828138288,24,-0.002914489304956324,47.35895573450017,47.93773053757595,0.44599441766713477,4,2.4362985072657213,0,High
S0069,Latvia_Uni_B,PRG_817,Italy,Latvia,2020,Business,Master,Part-time,Male,22,Single,3,0.7987069019646025,0.1,None,0,0,0,0,None,1.866155183330094,2.0107608572264852,2.209762063281522,2.1102614602540033,30,27,30,24,1,2,0.6419699601546611,0.47912185792972106,0.12464290390705987,20,0.001830869688111814,70.51691797205646,59.61145468581926,0.2948766943687406,1,1.7498090174203786,0,High
S0070,Latvia_Uni_B,PRG_821,Kenya,Latvia,2020,Computer Science,Bachelor,Part-time,Female,21,Single,3,0.6490373763787656,0.75,Mentoring,0,0,0,0,Full,1.7643979880889973,0.3196316202900552,1.8785244734211308,1.099078046855593,30,27,30,21,1,3,0.4597270932743406,0.20020055929402236,0.0909411914442187,32,-0.0007548099812977569,51.516721364856984,45.02156104605477,0.49851700590749287,5,0.6852273226914731,0,High
S0071,Latvia_Uni_B,PRG_802,Kenya,Latvia,2021,Social Sciences,Master,Part-time,Male,19,Single,4,0.5388345756302163,0.75,Mentoring,0,0,0,0,None,2.764077406489716,2.0653059383965067,2.6011844238998783,2.3332451811481922,30,24,30,27,2,1,0.8031606032007871,0.6168980319340608,0.10880204974585223,5,-0.0006496037079060545,81.40380725374655,66.98996819119769,0.2527476099337929,1,3.1917236582548263,0,High
S0072,Latvia_Uni_B,PRG_203,Kenya,Latvia,2018,Medicine,Master,Part-time,Female,19,Single,2,0.5406495462610801,0.75,StudySkills,0,0,0,0,Full,3.137357834806722,3.4233891099872813,2.072665172263511,2.7480271411253963,30,27,30,27,1,1,0.7470867541494335,0.6896824756142274,0.11143051794229497,2,0.0002725550967877706,63.351219825235724,60.51961495416522,0.28994450951359013,1,2.1670685207757274,0,High
S0073,Latvia_Uni_B,PRG_797,Pakistan,Latvia,2023,Medicine,Bachelor,Full-time,Male,30,Single,3,0.6001528070596334,0.6,None,1,0,1,12,None,3.4807941127183204,2.9476517456703766,3.1022359838495386,3.0249438647599574,30,30,30,30,0,0,0.8601915635897373,0.778635380557771,0.1043673795885303,0,7.145347823331822e-05,86.05553764802156,77.17899150660848,0.13101603219757305,3,3.320515363473352,1,Low
S0074,Latvia_Uni_B,PRG_543,Brazil,Latvia,2021,Social Sciences,Bachelor,Part-time,Male,27,Single,3,0.44542333944807444,0.5,None,0,0,1,10,None,3.0422076459551404,1.8046492555396676,2.938316288600997,2.3714827720703324,30,27,30,27,1,1,0.7688204227032094,0.617759995308954,0.12378191439589843,5,-0.00398917618919829,69.02613251755548,80.00859990548688,0.22741012180279818,5,2.51934240733112,0,High
S0075,Latvia_Uni_B,PRG_434,Ghana,Latvia,2023,Medicine,Bachelor,Part-time,Female,24,Single,4,0.6180240738442044,0.75,Counselling,0,0,0,0,None,1.169731573275478,1.3470556685329473,1.3633210689089932,1.3551883687209703,30,24,30,21,2,3,0.533430485348702,0.31395379056992445,0.09314162390027655,32,0.000729922998851856,40.356549944928375,46.2753719252688,0.43251383797686277,3,1.1122911969041944,0,High
S0076,Latvia_Uni_B,PRG_201,Germany,Latvia,2022,Social Sciences,Master,Part-time,Female,19,Single,3,0.5049234112584716,0.1,StudySkills,1,0,0,0,Partial,1.6684159959114122,1.580313736737831,1.818807815924635,1.699560776331233,30,27,30,24,1,2,0.6485879626383574,0.4323684799938413,0.13324828008827796,23,-0.003968129023837982,43.08429751507099,30.352745011402913,0.42779296080046375,1,2.0548807423882205,0,High
S0077,Latvia_Uni_B,PRG_153,France,Latvia,2020,Medicine,Bachelor,Full-time,Female,18,Single,4,0.5948766077963386,0.1,None,1,1,0,0,None,2.0205364265295347,0.916026065085199,1.515497393475881,1.21576172928054,30,21,30,24,3,2,0.5283492801185157,0.3088033244328141,0.10207896423134173,31,0.0006801782115182668,46.649502494072635,41.53750616548489,0.4581710097728056,3,1.0090171581505425,0,High
S0078,Latvia_Uni_B,PRG_645,India,Latvia,2019,Social Sciences,Master,Full-time,Female,23,Married,4,0.61304638977531,0.6,None,1,0,0,0,None,1.7442703100929149,2.0579522852333625,2.5518725496324026,2.3049124174328828,30,27,30,24,1,2,0.6524173503786881,0.4342260051575305,0.10747995641699715,25,-0.006309556363474668,60.40265662002554,61.80001025316298,0.33374814248284657,0,1.2880027037894346,0,High
S0079,Latvia_Uni_B,PRG_355,South Korea,Latvia,2019,Social Sciences,Master,Full-time,Female,21,Single,2,0.4792783411588785,0.6,None,1,1,0,0,Partial,2.8087240952466765,2.30858465078096,2.395683691532495,2.3521341711567274,30,24,30,24,2,2,0.6788505354630952,0.5051477153081392,0.12398788664379906,14,-0.0001374777063213518,62.732959850234224,46.361961778821275,0.24677263079895254,1,2.1462480385373617,0,High
S0080,Latvia_Uni_B,PRG_549,France,Latvia,2022,Business,Master,Full-time,Female,23,Married,3,0.6406483457644825,0.1,None,0,0,1,17,None,3.0308401850094926,2.166983484338856,3.075914351187634,2.621448917763245,30,24,30,30,2,0,0.7814315340989405,0.5981492553908347,0.1015049202352219,7,-0.002656820557056713,72.13389260338563,53.0811416991974,0.1865047075557533,4,2.405390284904709,0,High
S0081,Nordic_Uni_C,PRG_879,Pakistan,Sweden,2022,Business,Bachelor,Part-time,Male,18,Single,5,0.8463331415948949,0.5,None,1,0,0,0,None,3.080752110563907,3.6403146509290853,3.0768374620978474,3.358576056513466,30,30,30,30,0,0,0.8350314334834573,0.7136410145165415,0.10980362382207244,2,-0.0041516627124054935,61.032537016146684,52.26682811377249,0.16896256786017408,0,3.1396935751843786,1,Medium
S0082,Nordic_Uni_C,PRG_551,Spain,Sweden,2020,Engineering,Bachelor,Full-time,Female,23,Single,4,0.5684798699991698,0.5,Mentoring,1,0,1,20,None,1.907950168080043,2.5463028634011486,1.565835724537386,2.0560692939692675,30,24,30,27,2,1,0.6807292618560654,0.4691472576789194,0.11961410015606125,18,-8.915735146283839e-05,63.08607727412165,45.214342601075344,0.23719011452302907,5,2.1709970253000375,0,High
S0083,Nordic_Uni_C,PRG_363,Ghana,Sweden,2020,Computer Science,Master,Part-time,Male,23,Single,4,0.4502057683097677,0.5,None,1,0,0,0,None,2.0838043448238657,0.9270769515093036,0.9145671474123374,0.9208220494608205,30,27,30,24,1,2,0.6509261282630656,0.40946896645765013,0.13083777720332207,23,-0.0014088965322771538,55.30156842982533,54.47669954966803,0.40635366867802536,1,3.0250927133571324,0,High
S0084,Nordic_Uni_C,PRG_293,France,Sweden,2022,Engineering,Master,Part-time,Male,23,Married,2,0.6551795097982931,0.5,None,0,0,1,19,None,2.30528302916317,1.9345104778438036,1.1022477413030867,1.5183791095734451,30,21,30,24,3,2,0.5988082663971475,0.34360712486850514,0.10785392602923916,28,-0.003504962318658865,52.35634587577584,44.55276125004007,0.3781574914446547,2,0.7670595191539756,0,High
S0085,Nordic_Uni_C,PRG_285,Vietnam,Sweden,2019,Computer Science,Bachelor,Part-time,Female,23,Single,2,0.14574555685611934,0.5,Counselling,1,0,0,0,Full,3.6462787551325238,3.859680887409369,3.3756986389837476,3.6176897631965583,30,30,30,27,0,1,0.8655005992538995,0.7485145171643279,0.09666113474635328,0,-0.0012525723415699735,81.04174936786606,64.55702090907127,0.1236513247532639,1,2.981245288202051,1,Medium
S0086,Nordic_Uni_C,PRG_253,South Korea,Sweden,2021,Medicine,Master,Full-time,Male,27,Married,4,0.6529158079397881,0.5,Mentoring,0,0,0,0,Partial,2.8160182984046336,2.0226204311004436,2.79241482210539,2.4075176266029166,30,21,30,30,3,0,0.7644616582093892,0.6336477546392509,0.11155366842070903,3,0.0005408859325456674,59.21886836733833,64.74654462423386,0.14669633235211388,2,1.7027713056122635,0,High
S0087,Nordic_Uni_C,PRG_270,USA,Sweden,2018,Social Sciences,Bachelor,Full-time,Male,23,Single,4,0.5429969072665504,0.5,None,1,1,0,0,None,2.72610791362487,2.9210849828554655,2.0842774478974055,2.5026812153764357,30,24,30,21,2,3,0.693348135785142,0.4902416570369018,0.13548577819389968,19,-0.0032668286809757266,47.61455835600644,55.10241346250967,0.3096937293723935,0,2.4651169308883634,0,High
S0088,Nordic_Uni_C,PRG_538,Kenya,Sweden,2023,Medicine,Bachelor,Full-time,Male,31,Single,3,0.2664949742188384,0.5,None,0,0,1,11,None,2.91886888051117,2.671629176360921,2.9844164942207003,2.8280228352908106,30,30,30,27,0,1,0.8366134768457656,0.6876582374517384,0.1353081923790609,3,-0.0010200776875134764,69.2045377272788,81.91026610742115,0.1072190106939048,1,2.20314817433381,0,High
S0089,Nordic_Uni_C,PRG_849,Ghana,Sweden,2021,Computer Science,Bachelor,Part-time,Male,22,Single,4,0.6156141195616018,0.5,Mentoring,0,1,1,6,Partial,2.7630201239323493,3.1715892210042074,2.9336294386467068,3.052609329825457,30,30,30,27,0,1,0.8528496827781568,0.7301570977852974,0.14211041952174297,2,-0.0003072645841069171,83.00948749745838,83.52865550425915,0.1712867302844582,3,3.223442567251313,1,Low
S0090,Nordic_Uni_C,PRG_380,Brazil,Sweden,2019,Social Sciences,Bachelor,Full-time,Male,26,Single,3,0.5626899526608224,0.5,None,1,0,0,0,None,1.935063522825449,2.0397241398032833,1.777562327367046,1.9086432335851646,30,27,30,24,1,2,0.6781747397332175,0.5043471313480195,0.13986000652632444,19,-0.0047129315126794745,65.93072319181687,41.12274101657291,0.29889288637626177,5,2.1117423340601507,0,High
S0091,Nordic_Uni_C,PRG_451,Sri Lanka,Sweden,2021,Social Sciences,Master,Full-time,Male,21,Single,5,0.6654929602499025,0.5,Counselling,1,0,0,0,Full,2.899349099885566,1.4193565080463448,3.411184584814075,2.41527054643021,30,27,30,27,1,1,0.7623228010751361,0.6210493127886423,0.11782924241320925,4,-8.327003906485678e-05,60.28300543846008,58.30733160134415,0.20422910383100504,1,2.937902119048075,0,High
S0092,Nordic_Uni_C,PRG_110,Brazil,Sweden,2023,Engineering,Master,Part-time,Female,25,Single,4,0.5278012573906373,0.5,None,1,0,0,0,Full,3.4632181338799817,3.8971547429412485,3.639585579255118,3.7683701610981832,30,30,30,30,0,0,0.912569432924884,0.8632322163310836,0.08157390816694186,0,0.002284881467647309,71.33327783792419,79.65486898427449,0.02245417152777776,0,2.415912717372519,0,High
S0093,Nordic_Uni_C,PRG_608,Latvia,Sweden,2020,Computer Science,Master,Full-time,Male,18,Married,3,0.5035283617470039,0.5,Mentoring,0,1,1,17,None,1.4983622451536647,2.1051547087561504,2.1661321446890667,2.1356434267226083,30,24,30,27,2,1,0.671694012860679,0.4905731268240326,0.12061390522061727,19,-0.001242436276140697,68.06773893882372,53.835967792489534,0.4154459022521005,6,2.26081633129914,0,High
S0094,Nordic_Uni_C,PRG_561,South Korea,Sweden,2020,Business,Bachelor,Full-time,Male,29,Single,4,0.5535290356507001,0.5,Mentoring,1,0,0,0,None,3.9426828916659074,4.0,3.4593357366754582,3.729667868337729,30,30,30,27,0,1,0.86819818029681,0.7594156998826436,0.1100341961027346,0,0.001390893904762147,70.99623434444649,84.07806174373968,0.12554411871263413,1,3.0421109778104167,1,Low
S0095,Nordic_Uni_C,PRG_912,Germany,Sweden,2022,Medicine,Master,Part-time,Female,21,Single,5,0.8707597122049593,0.5,None,0,0,1,17,Full,3.0507603341667213,2.1573958480618236,1.5898898262951768,1.8736428371785,30,24,30,24,2,2,0.6654581459286815,0.5132413782858234,0.11510743860881605,15,-0.003936658687418433,48.686793920513615,47.10571406594433,0.37851247841810365,1,2.616932687844881,0,High
S0096,Nordic_Uni_C,PRG_290,Spain,Sweden,2019,Engineering,Bachelor,Part-time,Male,22,Single,3,0.6953819866833013,0.5,None,1,0,1,16,None,1.1230754880724203,1.667705763672616,2.088420091647718,1.878062927660167,30,21,30,24,3,2,0.5705262568449454,0.4019832889719454,0.10467104575112993,27,0.003331481814340247,54.819674828639286,33.64750399449254,0.3327946523334623,0,2.0161876237093836,0,High
S0097,Nordic_Uni_C,PRG_598,United Kingdom,Sweden,2018,Social Sciences,Master,Part-time,Female,21,Single,4,0.7528402847183184,0.5,StudySkills,1,0,1,28,None,1.3378730850091132,0.8725778037420309,1.4257547671311182,1.1491662854365745,30,21,30,24,3,2,0.6104302019895796,0.39216419013196696,0.10789107182903054,24,-0.0002644899370198605,60.332811995387736,51.27528832592422,0.32402765287839996,2,1.9805661558503458,0,High
S0098,Nordic_Uni_C,PRG_131,China,Sweden,2022,Medicine,Master,Part-time,Female,30,Single,5,0.5619669475341713,0.5,Mentoring,0,0,0,0,None,3.20087461826248,2.424066074982773,3.179290610964505,2.801678342973639,30,27,30,30,1,0,0.8235495985779242,0.7132253352236114,0.10775354848546648,1,0.00011480844374109862,66.09458987863803,69.26094133528717,0.17861745448550853,2,2.5655201105170793,1,Medium
S0099,Nordic_Uni_C,PRG_655,Latvia,Sweden,2018,Social Sciences,Bachelor,Part-time,Female,22,Single,5,0.3683988297955727,0.5,StudySkills,1,0,1,15,None,2.483792247812909,2.260874845048483,2.289768124211031,2.2753214846297567,30,24,30,27,2,1,0.6817679476700453,0.5582566890894483,0.1399261256099679,10,-0.0032562444573029886,69.20576385465675,55.85181980415966,0.2564801595926297,4,2.4066579295300214,0,High
S0100,Nordic_Uni_C,PRG_300,Nigeria,Sweden,2021,Computer Science,Master,Part-time,Female,22,Single,2,0.29844125802927546,0.5,Mentoring,0,1,0,0,None,3.002193208387006,3.0538244242819346,3.028957370625967,3.041390897453951,30,30,30,27,0,1,0.8120824793814223,0.7195031222070198,0.10920716928695884,1,0.0023356323174351886,65.9478355172675,66.69626082658966,0.2271892052831107,2,2.0397730940958225,0,High
S0101,Nordic_Uni_C,PRG_192,Latvia,Sweden,2021,Social Sciences,Bachelor,Part-time,Female,24,Single,3,0.29508039070084446,0.5,Mentoring,0,1,0,0,None,2.1999957287660727,1.3797385749507158,1.6880298732127264,1.5338842240817212,30,24,30,24,2,2,0.673396508532251,0.4580885532380456,0.11234432131436756,17,-0.003131212374372736,52.507963544445715,44.4475409679327,0.35894897665034914,3,1.6613681873609198,0,High
S0102,Nordic_Uni_C,PRG_274,Germany,Sweden,2021,Business,Master,Part-time,Female,26,Single,4,0.2847547385773543,0.5,StudySkills,1,0,1,7,None,2.725683715842989,3.484929439471998,3.1967316437536972,3.3408305416128474,30,30,30,30,0,0,0.8319084630702789,0.7619369011033208,0.10668926880957028,0,0.0007810560061565192,80.61891642484049,74.71069640636027,0.08478568086209425,0,3.0346624505802087,1,Low
S0103,Nordic_Uni_C,PRG_880,Bangladesh,Sweden,2021,Engineering,Bachelor,Full-time,Male,22,Single,4,0.479503372836171,0.5,None,1,0,0,0,Partial,2.5953533226969645,2.059838980008474,2.9605392580952166,2.5101891190518453,30,30,30,24,0,2,0.7421802463453634,0.6103948344544586,0.11335121453139954,5,-0.0011755531714775062,71.40975656437877,61.373544791098105,0.2564862419555647,1,2.913454543366866,0,High
S0104,Nordic_Uni_C,PRG_623,USA,Sweden,2023,Medicine,Bachelor,Part-time,Male,25,Single,4,0.2565505755148577,0.5,Counselling,0,0,1,12,None,2.7474466419009587,2.8049924475883814,2.1593058562949334,2.482149151941657,30,21,30,24,3,2,0.6745014641710592,0.5022348087575037,0.13400171409545913,16,6.908510415340384e-05,55.88021202084647,65.56705365056968,0.22318352318579965,3,1.606706607711003,0,High
S0105,Nordic_Uni_C,PRG_203,Spain,Sweden,2023,Business,Bachelor,Part-time,Male,24,Single,4,0.7308325560842914,0.5,Counselling,0,0,1,16,Full,2.449958839426955,2.9213109260118904,2.663734395262875,2.792522660637383,30,27,30,27,1,1,0.8144100533258368,0.6899934254618088,0.11704099421783676,2,-0.00042007054117816715,74.65377029608022,73.25882556005763,0.20709525895078224,5,2.4118954116035782,0,High
S0106,Nordic_Uni_C,PRG_311,United Kingdom,Sweden,2018,Engineering,Master,Part-time,Male,20,Single,1,0.032398256641689716,0.5,None,0,0,0,0,None,2.967571918600009,2.72064144233517,2.862027969787124,2.791334706061147,30,27,30,27,1,1,0.8270845974667285,0.6852894530479936,0.09639819282784433,0,-0.0014176042493211363,80.77323569622223,79.40044005709183,0.2113487555344745,4,3.370510539615592,0,High
S0107,Nordic_Uni_C,PRG_723,Latvia,Sweden,2020,Business,Bachelor,Part-time,Female,27,Single,2,0.6418894393864799,0.5,StudySkills,0,1,0,0,None,3.3521013569605884,3.0222612610964674,3.540417535385974,3.2813393982412205,30,30,30,27,0,1,0.8906241681027012,0.818648107909542,0.13049674651968368,1,-0.00022568374028728605,82.49176645804668,75.91765781876045,0.1412054450536805,4,3.560696777143857,1,Low
S0108,Nordic_Uni_C,PRG_509,Bangladesh,Sweden,2019,Engineering,Master,Full-time,Male,22,Single,2,0.4778850633306222,0.5,Mentoring,1,1,1,15,Full,3.392453425268101,1.951732832356909,2.7677339161063315,2.35973337423162,30,30,30,30,0,0,0.8326825133754211,0.7084812126531852,0.12708345389759357,1,0.0019009109090152312,50.75531621195627,78.49076632611273,0.0972655312035046,0,2.829714756178731,1,Medium
S0109,Nordic_Uni_C,PRG_887,Ghana,Sweden,2018,Engineering,Master,Part-time,Male,25,Single,4,0.5381679765046831,0.5,Mentoring,0,1,0,0,Full,3.2321751831290793,4.0,3.992512122348331,3.9962560611741655,30,30,30,30,0,0,0.8575952508846775,0.7681509604389734,0.11463542790230072,0,0.0006397886435822374,80.58286588530105,73.56020308335815,0.10792835175739837,3,2.812105303204307,1,Medium
S0110,Nordic_Uni_C,PRG_445,Kenya,Sweden,2022,Business,Bachelor,Part-time,Female,28,Married,3,0.19126325893775498,0.5,Counselling,1,0,1,18,Full,3.586914528526151,2.640855447938884,2.3690953338338345,2.5049753908863592,30,30,30,21,0,3,0.7402480718938761,0.5971811071814832,0.11777428360613006,8,-0.0023981792091518025,64.30650688336272,65.72283388120113,0.21210329920526258,2,2.834417744337247,0,High
S0111,Nordic_Uni_C,PRG_237,Nigeria,Sweden,2023,Business,Bachelor,Full-time,Male,25,Single,4,0.7014768255915576,0.5,StudySkills,0,1,1,13,Full,1.79636393902701,1.7118804040814428,1.089439072409851,1.400659738245647,30,24,30,27,2,1,0.5494426131836535,0.30911998660266193,0.0932242470939412,32,0.00041691950541892055,38.174700604817176,32.11384579096388,0.48753227189928877,4,1.0369099108321467,0,High
S0112,Nordic_Uni_C,PRG_880,Sri Lanka,Sweden,2023,Engineering,Master,Part-time,Male,28,Single,3,0.6597662868546968,0.5,Mentoring,1,0,0,0,None,3.457916226010265,3.4640546127578924,3.1607429983131476,3.31239880553552,30,30,30,30,0,0,0.846919572349272,0.7699614694033101,0.12441469559702971,0,0.004280391504046968,70.88379334173703,76.71505068506782,0.14518323900518673,0,4.0,1,Low
S0113,Nordic_Uni_C,PRG_442,United Kingdom,Sweden,2018,Business,Master,Part-time,Female,18,Single,4,0.19657988462069165,0.5,StudySkills,0,0,0,0,Partial,2.453026190409354,2.626527961075214,3.074180257516635,2.8503541092959246,30,24,30,24,2,2,0.6906353765097784,0.5196487172407326,0.12439218895650671,16,-0.007089018561972443,59.254979688304395,55.33644587741268,0.24985074629136106,0,2.185197681857268,0,High
S0114,Nordic_Uni_C,PRG_446,India,Sweden,2023,Social Sciences,Master,Part-time,Male,21,Single,3,0.4697032745608306,0.5,Counselling,0,0,0,0,Full,2.750802580319516,2.787941576507239,3.1154356835372248,2.9516886300222316,30,27,30,27,1,1,0.8010141211180527,0.708903262800545,0.11893384205747373,1,-0.0030383523175984114,78.26093672005324,63.983488700691886,0.22066587587860614,2,2.140842181447963,0,High
S0115,Nordic_Uni_C,PRG_831,France,Sweden,2020,Medicine,Bachelor,Full-time,Female,25,Single,4,0.04156107035780421,0.5,StudySkills,0,0,1,10,None,1.1339983432899952,0.6404991930144776,1.542315244367179,1.0914072186908284,30,24,30,27,2,1,0.5547378511275316,0.27761984830921926,0.1190141431888308,31,-0.002217714526525988,43.89174017934075,28.389722112323092,0.45035108948487607,3,0.7559458538834102,0,High
S0116,Nordic_Uni_C,PRG_983,Brazil,Sweden,2021,Business,Bachelor,Part-time,Female,26,Single,5,0.6727948556823722,0.5,StudySkills,0,0,0,0,None,0.9022825892298294,0.24226703334539568,1.202967212306899,0.7226171228261473,30,21,30,21,3,3,0.4863597071925353,0.19307588254471564,0.09014084861728403,32,-0.0032416930109824852,30.0,35.45081462697557,0.4598771709178569,3,0.6698601661110709,0,High
S0117,Nordic_Uni_C,PRG_983,Italy,Sweden,2018,Business,Master,Part-time,Female,23,Single,4,0.301546057374401,0.5,StudySkills,1,1,1,11,None,3.155720417156229,3.9033955067877395,3.1475942925201017,3.5254948996539204,30,30,30,30,0,0,0.8439373782570381,0.7124690218636928,0.11685214830838499,2,-0.0015549919311169855,78.77558330171635,78.84319591935865,0.13281875809496502,3,2.732694099404281,1,Medium
S0118,Nordic_Uni_C,PRG_116,Sri Lanka,Sweden,2023,Engineering,Bachelor,Full-time,Female,26,Single,2,0.29506492078943714,0.5,Mentoring,0,0,0,0,None,3.3290414806787134,2.0378178891245837,1.698433149081632,1.8681255191031079,30,24,30,27,2,1,0.7341038376593161,0.5887344022808425,0.11883837357546247,13,8.521342608766157e-05,64.1912061282427,35.90733570283586,0.27820534246116047,3,2.522629842788807,0,High
S0119,Nordic_Uni_C,PRG_123,Sri Lanka,Sweden,2019,Medicine,Master,Part-time,Male,27,Married,2,0.444400575650961,0.5,Counselling,1,0,0,0,Full,3.6514851655434195,3.7226055264640943,4.0,3.861302763232047,30,30,30,30,0,0,0.8966956105054226,0.8308069821306907,0.10458051635287091,0,0.0032564776380354316,84.47275079843047,80.3028991741299,0.052105543105673946,0,2.680497765336845,1,Medium
S0120,Nordic_Uni_C,PRG_174,Nigeria,Sweden,2020,Social Sciences,Bachelor,Part-time,Female,24,Single,2,0.7432550756599074,0.5,Mentoring,0,0,0,0,None,2.519306340964981,2.8504610383863267,2.8336405321423985,2.8420507852643624,30,27,30,30,1,0,0.7237469446545949,0.6365901110307269,0.13008509375347016,4,-0.002206460595293486,72.62274481859431,61.736768807947,0.21011034378577628,1,2.599720761238245,1,Medium
S0121,Europe_Uni_D,PRG_744,South Korea,Germany,2022,Computer Science,Bachelor,Part-time,Female,22,Single,5,0.6333951493810716,0.6,StudySkills,1,0,1,8,None,1.6523453312368535,2.2904775064367238,1.9682266421424066,2.129352074289565,30,27,30,27,1,1,0.6421591308049419,0.47391214920859276,0.12024991124816521,17,-0.0024507561551174307,72.95885024948744,41.97239318191437,0.37926729429824113,3,2.0608750869864405,0,High
S0122,Europe_Uni_D,PRG_478,Latvia,Germany,2019,Business,Master,Part-time,Female,24,Single,4,0.4996774655210983,0.1,StudySkills,0,1,1,13,None,2.1464083553345152,2.102044140963034,2.9735500795372034,2.5377971102501187,30,27,30,21,1,3,0.7504102243044614,0.520900800533082,0.11890587548418537,17,-0.001756157299918703,60.34320501127156,75.41031621841367,0.30464155362648127,0,2.894640834518923,0,High
S0123,Europe_Uni_D,PRG_205,South Korea,Germany,2019,Medicine,Master,Part-time,Male,22,Married,2,0.3207551206363423,0.6,Counselling,1,0,0,0,None,2.974166614305025,2.317908113992666,2.4592542904880594,2.3885812022403625,30,27,30,27,1,1,0.7413051565061564,0.581310343223147,0.1500391310417365,8,0.0022114956465959954,57.71198690509166,51.8880826346491,0.262410363141244,3,2.3019815556640464,0,High
S0124,Europe_Uni_D,PRG_582,France,Germany,2019,Computer Science,Master,Full-time,Male,18,Single,5,0.7663760608550707,0.1,None,1,0,1,20,None,1.035035019076664,2.157757784403203,1.7439265433167803,1.9508421638599915,30,24,30,27,2,1,0.6185479359659922,0.3837835791301638,0.12890461608746892,26,-0.002698276436389324,51.34259559297642,55.0219238802785,0.343405682090955,4,2.4124653080483447,0,High
S0125,Europe_Uni_D,PRG_233,Ghana,Germany,2019,Engineering,Master,Full-time,Male,26,Single,3,0.48469441628837523,0.75,Counselling,1,1,1,18,Partial,3.8661745607890947,4.0,4.0,4.0,30,30,30,30,0,0,0.9345761798470502,0.9230684656389132,0.09502488941074198,0,0.0009151944401896697,89.02274542042834,100.0,0.04414074799431216,2,4.0,1,Low
S0126,Europe_Uni_D,PRG_575,Bangladesh,Germany,2023,Business,Bachelor,Full-time,Male,24,Single,4,0.6985121487984345,0.6,StudySkills,1,0,0,0,None,2.5813121126427414,2.9472442752977983,3.3604498013660784,3.1538470383319384,30,30,30,30,0,0,0.7976747681225062,0.6372895222233428,0.10777128021460598,4,-0.00021799229027707277,67.84626071393883,63.691133452353206,0.22025137782733803,2,2.723190202356183,1,Medium
S0127,Europe_Uni_D,PRG_309,United Kingdom,Germany,2018,Engineering,Bachelor,Part-time,Female,32,Single,4,0.28064969915386295,0.1,Counselling,1,1,0,0,None,2.4855683560833612,2.775000095989122,2.480010088193115,2.6275050920911185,30,30,30,27,0,1,0.7109678277025531,0.5542449507097685,0.11381033058680974,9,-0.0008939726816662277,70.94128519050598,50.59183320580943,0.2136280533833179,1,2.250660171374766,0,High
